4.303370952606201,16
4.329227447509766,16
4.429792404174805,16
4.4597814083099365,16
4.316921234130859,16
4.435550928115845,16
4.491189479827881,16
4.661434650421143,16
4.545313119888306,16
4.5046706199646,16
4.636368989944458,16
4.712616443634033,16
4.8364481925964355,16
4.87010931968689,16
4.847425699234009,16
4.68975567817688,16
4.680921792984009,16
4.6937150955200195,16
4.726501703262329,16
4.778194189071655,16
4.779869079589844,16
4.7279016971588135,16
4.76795220375061,16
4.794446706771851,16
4.995066165924072,16
4.770014762878418,16
4.903913259506226,16
5.407466888427734,16
4.959808588027954,16
4.319547414779663,16
