1.635,25
1.676,25
1.628,25
1.599,25
1.618,25
1.613,25
1.666,25
1.596,25
1.615,25
1.605,25
1.6,25
1.613,25
1.601,25
1.606,25
1.597,25
1.633,25
1.6,25
1.613,25
1.614,25
1.619,25
1.625,25
1.622,25
1.644,25
1.623,25
1.619,25
1.637,25
1.614,25
1.635,25
1.62,25
1.618,25
