7.141075134277344,25
7.7685675621032715,25
9.131391525268555,25
7.590788125991821,25
7.722450494766235,25
8.074166059494019,25
6.668393611907959,25
8.162927389144897,25
7.816001892089844,25
8.663361549377441,25
8.306899547576904,25
8.134026288986206,25
7.766268730163574,25
8.705651044845581,25
5.943056344985962,25
7.201427698135376,25
8.770999193191528,25
7.827049970626831,25
7.788344383239746,25
6.516272783279419,25
7.907768726348877,25
8.047582626342773,25
8.14216501235962,25
7.585724830627441,25
7.521896839141846,25
8.90081238746643,25
8.785193920135498,25
7.534647464752197,25
8.252690601348877,25
7.879126787185669,25
