12.943743228912354,36
12.610471963882446,36
13.027214765548706,36
12.568695306777954,36
12.722867965698242,36
12.597572326660156,36
12.873696327209473,36
13.12959313392639,36
12.758941173553467,36
13.048397064208984,36
12.903808355331421,36
12.953047275543213,36
12.643646240234375,36
12.584405899047852,36
13.681517124176025,36
13.379589080810547,36
13.05639958381653,36
13.007538557052612,36
13.563859939575195,36
13.06832265853882,36
13.854613304138184,36
13.12244963645935,36
13.44775080680847,36
12.954599618911743,36
12.859500646591187,36
12.648583173751831,36
13.111207723617554,36
12.7968909740448,36
12.948327541351318,36
12.953346252441406,36
